releaseName,bromaReleaseId,dbState,releaseId,trackId,errorMessage,bsonFixed,bromaStatus,hopeless
"Nai Jhulni Ke Chhaiyan","44303","delivered","6a4b17793576ebe4b14b7ed1","","","false","NOT_IN_BROMA",""
"Neend Churayee Meri","44304","delivered","6a4b17f73576ebe4b14b7ed4","","","false","NOT_IN_BROMA",""
"Neend Churayee","44302","delivered","6a4b18803576ebe4b14b7ed7","","","false","NOT_IN_BROMA",""
"Neend Kise Chain Kahan","44297","delivered","6a4b18fc3576ebe4b14b7eda","","","false","NOT_IN_BROMA",""
"Neend Kise Chain","44300","delivered","6a4b19633576ebe4b14b7edd","","","false","NOT_IN_BROMA",""
"O Dil Tod Ke Hansti Ho","44295","delivered","6a4b19c33576ebe4b14b7ee0","","","false","NOT_IN_BROMA",""
"O Jaane Jaan Main","44296","delivered","6a4b1a5a3576ebe4b14b7ee3","","","false","NOT_IN_BROMA",""
"O Jaane Jaan Main","44298","delivered","6a4b1d113576ebe4b14b7ee6","","","false","NOT_IN_BROMA",""
"O Lal Dupatte Wali","44294","delivered","6a4b1d863576ebe4b14b7ee9","","","false","NOT_IN_BROMA",""
"O Lal Dupatte","44292","delivered","6a4b1e4d3576ebe4b14b7eec","","","false","NOT_IN_BROMA",""
"Odhani Odh Ke Nachu","44290","processing","6a4b1eb33576ebe4b14b7eef","","","false","NOT_IN_BROMA",""
"Odhani Odh Ke","46740","failed","6a4b1f223576ebe4b14b7ef2","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Aadatein","44293","delivered","6a4b1f2a3576ebe4b14b7ef5","","","false","NOT_IN_BROMA",""
"Odhani Odh","44288","delivered","6a4b1faa3576ebe4b14b7ef8","","","false","NOT_IN_BROMA",""
"Aane se uske jaaye ye saal","44286","delivered","6a4b1fd93576ebe4b14b7efb","","","false","NOT_IN_BROMA",""
"Aankh Se Chalka Aansu","44285","delivered","6a4b201f3576ebe4b14b7efe","","","false","NOT_IN_BROMA",""
"Odhni Odh Ke Nachu","44284","delivered","6a4b202c3576ebe4b14b7f01","","","false","NOT_IN_BROMA",""
"Odhni Odh Ke","44289","delivered","6a4b21233576ebe4b14b7f04","","","false","NOT_IN_BROMA",""
"Oh Oh Jane Jaana","44280","delivered","6a4b21a83576ebe4b14b7f07","","","false","NOT_IN_BROMA",""
"Do Ghoont Mujhe Bhi Pila De Sharabi","46841","failed","6a4b21b83576ebe4b14b7f0a","","Missing Broma outlet ids","true","NOT_IN_BROMA","YES"
"Aawara Banjara","44279","delivered","6a4b21df3576ebe4b14b7f0d","","","false","NOT_IN_BROMA",""
"Adhoori Baatein","44283","delivered","6a4b21fc3576ebe4b14b7f10","","","false","NOT_IN_BROMA",""
"Do Lafzo Ki Hai Dil Ki Kahani","44281","delivered","6a4b22073576ebe4b14b7f13","","","false","NOT_IN_BROMA",""
"Afsana Tere Pyaar La","44278","delivered","6a4b22203576ebe4b14b7f16","","","false","NOT_IN_BROMA",""
"Anjaan Raahon mein","44277","delivered","6a4b223e3576ebe4b14b7f19","","","false","NOT_IN_BROMA",""
"Pagla Ke Bhes","44275","delivered","6a4b22443576ebe4b14b7f1c","","","false","NOT_IN_BROMA",""
"Ankahi Daastan","44274","delivered","6a4b22693576ebe4b14b7f1f","","","false","NOT_IN_BROMA",""
"Ek Hasina Thi","44276","delivered","6a4b22803576ebe4b14b7f22","","","false","NOT_IN_BROMA",""
"Chale To Kaat Hi Jayegi Safar","44261","delivered","6a4b22a73576ebe4b14b7f25","","","false","NOT_IN_BROMA",""
"Pagla Ke Bhesh","44259","delivered","6a4b22b53576ebe4b14b7f28","","","false","NOT_IN_BROMA",""
"Ek Ladki Ko Dekha Tu Aisa Laga","44260","delivered","6a4b22fa3576ebe4b14b7f34","","","false","NOT_IN_BROMA",""
"Dillagi Yeh Hai Dillagi","44078","delivered","6a49d51a4028dc69f78560cd","","","false","NOT_IN_BROMA",""
"Yaar Tera Pyar","44080","delivered","6a49d4ed4028dc69f78560ca","","","false","NOT_IN_BROMA",""
"Banya Nhi Koi Sada","44075","delivered","6a490f154028dc69f7855fbc","","","false","NOT_IN_BROMA",""
"Dil Pe Zakhm 2.0","44050","delivered","6a47e4f7b1de8b210ab4d9d7","","","false","NOT_IN_BROMA",""
"Ek Laadki Bheegi Bhaagisi","44046","delivered","6a4b22c13576ebe4b14b7f2b","","","false","NOT_IN_BROMA",""
"Chalo phir se jietein hain","44043","delivered","6a4b22c43576ebe4b14b7f2e","","","false","NOT_IN_BROMA",""
"Dekha Ek Khwab","44263","delivered","6a4b23163576ebe4b14b7f3a","","","false","NOT_IN_BROMA",""
"Ladki Ko Dekha","44256","delivered","6a4b23323576ebe4b14b7f3d","","","false","NOT_IN_BROMA",""
"Dheema Sa Pal","44254","delivered","6a4b23343576ebe4b14b7f3e","","","false","NOT_IN_BROMA",""
"Panchhi Sur Mein","44255","failed","6a4b237c3576ebe4b14b7f43","","","true","NOT_IN_BROMA","YES"
"Ek Pal Ke","44258","delivered","6a4b23953576ebe4b14b7f46","","","false","NOT_IN_BROMA",""
"Chandni Raat","44257","delivered","6a4b22e03576ebe4b14b7f31","","","false","NOT_IN_BROMA",""
"Mera Dil Hi To","44045","delivered","6a4a29ce4028dc69f7856210","","","false","NOT_IN_BROMA",""
"Mashroof Hai Dil","44396","processing","6a4a26bd4028dc69f78561fe","","","false","NOT_IN_BROMA",""
"Mera Intkam","44393","delivered","6a4a2b1e4028dc69f7856216","","","false","NOT_IN_BROMA",""
"Main Tera He","44395","delivered","6a4a20bd4028dc69f78561da","","","false","NOT_IN_BROMA",""
"Jab Pyar Ke Baadal Chhaye Nahin","44392","delivered","6a4a20b74028dc69f78561d7","","","false","NOT_IN_BROMA",""
"Mera Intkam Dekhegi","44394","processing","6a4a2a514028dc69f7856213","","","false","NOT_IN_BROMA",""
"Likhne Wale Ne","44492","delivered","6a4a08c04028dc69f78561ba","","","false","NOT_IN_BROMA",""
"A Hawa Mere Sang Sang","44488","delivered","6a48fbfc4028dc69f7855f73","","","false","NOT_IN_BROMA",""
"Aaj Phir Jeene Ki Tamanna Hai","44491","failed","6a48fc6d4028dc69f7855f76","","","true","NOT_IN_BROMA","YES"
"Aaj Rone Ki Aakhiri Baari","44490","delivered","6a48fd3e4028dc69f7855f7c","","","false","NOT_IN_BROMA",""
"Aaj Phir Jeene","44489","delivered","6a48fcd34028dc69f7855f79","","","false","NOT_IN_BROMA",""
"Mujhy Tum Nazar Se","44044","cancelled","6a453989161d7aa451fcd5e3","","","false","NOT_IN_BROMA",""
"Balamuwa Ke Ballam","43878","delivered","6a45bedb85cfdba38620afb7","","","false","NOT_IN_BROMA",""
"Bali Re Umaria Ke","43876","delivered","6a45c0fc85cfdba38620afbf","","","false","NOT_IN_BROMA",""
"Ban Piya","43874","delivered","6a45c27685cfdba38620afc2","","","false","NOT_IN_BROMA",""
"Dil Ki Dharkan","43872","delivered","6a47e2f9b1de8b210ab4d974","","","false","NOT_IN_BROMA",""
"Dil Ki Mahfil","43871","delivered","6a47e35eb1de8b210ab4d977","","","false","NOT_IN_BROMA",""
"Dil Le Gayi Re","43868","delivered","6a47e3bdb1de8b210ab4d990","","","false","NOT_IN_BROMA",""
"Bepanah Ishq Hai Tumse Sanam","43861","delivered","6a45c28485cfdba38620afc5","","","false","NOT_IN_BROMA",""
"Bepanah Ishq Ki Kahani","43855","delivered","6a45c34885cfdba38620afc8","","","false","NOT_IN_BROMA",""
"Bhig Ja Pyar Ki Barish Me","43853","delivered","6a45c3d285cfdba38620afcb","","","false","NOT_IN_BROMA",""
"Bangle Ke Peech","43851","delivered","6a45c43c85cfdba38620afce","","","false","NOT_IN_BROMA",""
"Dil Tere Naam Hone Laga","43849","delivered","6a45c46385cfdba38620afd1","","","false","NOT_IN_BROMA",""
"Jhoothe Tere Vaade","43847","delivered","6a45c51c85cfdba38620afd4","","","false","NOT_IN_BROMA",""
"Bangle Ke Peechhe","43845","delivered","6a45c54f85cfdba38620afd7","","","false","NOT_IN_BROMA",""
"Mohabbat Me Sawarne Lage Hai","43841","delivered","6a45c5b185cfdba38620afda","","","false","NOT_IN_BROMA",""
"O Bangla Gaadi Jhumke Kangana","43840","delivered","6a45c66285cfdba38620afdd","","","false","NOT_IN_BROMA",""
"DIL KE SAARE KHWAAB BIKHAR GAYE","43836","delivered","6a47e27ab1de8b210ab4d96a","","","false","NOT_IN_BROMA",""
"Sanson Ki Mala Pe","43835","delivered","6a45c6d785cfdba38620afe0","","","false","NOT_IN_BROMA",""
"Tere Jism Ki Khushbu","43832","delivered","6a45c7d385cfdba38620afe3","","","false","NOT_IN_BROMA",""
"Teri Chahat","43830","delivered","6a45c83a85cfdba38620afe6","","","false","NOT_IN_BROMA",""
"Tu Hi Meri Aashiqui","43829","delivered","6a45c8bc85cfdba38620afe9","","","false","NOT_IN_BROMA",""
"Tu Hi Meri Chahat","43825","delivered","6a45c9e985cfdba38620afec","","","false","NOT_IN_BROMA",""
"Banke Hawa Mei","43824","delivered","6a45c9f385cfdba38620afef","","","false","NOT_IN_BROMA",""
"Tu Ishq Thi","43823","delivered","6a45ca7b85cfdba38620aff2","","","false","NOT_IN_BROMA",""
"Banke Hawa Mein","43820","delivered","6a45ca8885cfdba38620aff5","","","false","NOT_IN_BROMA",""
"Wo Bhi Apne Na Huye","43818","delivered","6a45cb0885cfdba38620aff8","","","false","NOT_IN_BROMA",""
"Chupana Bhi Nahi Aata","43817","delivered","6a47e1feb1de8b210ab4d91c","","","false","NOT_IN_BROMA",""
"Bansuriya Ab Yeh Hi Pukare","43814","delivered","6a45cb1285cfdba38620affb","","","false","NOT_IN_BROMA",""
"Bardash Nahi Hola","43812","delivered","6a45cb8585cfdba38620b008","","","false","NOT_IN_BROMA",""
"Aaj Phir Jeene Ki Tamanna Hai","43810","delivered","6a45cb8885cfdba38620b00b","","","false","NOT_IN_BROMA",""
"Barish Ki Bundi","43809","delivered","6a45cc0c85cfdba38620b00e","","","false","NOT_IN_BROMA",""
"AAP JO MERE MEET NA HOTE","43807","delivered","6a45cc4f85cfdba38620b011","","","false","NOT_IN_BROMA",""
"Barish Ki Bundiye","43805","delivered","6a45cc8085cfdba38620b014","","","false","NOT_IN_BROMA",""
"AISAA LAGTAA HAI","43803","delivered","6a45ccb585cfdba38620b017","","","false","NOT_IN_BROMA",""
"Beshak Tum Meri Ho","43801","delivered","6a45cd2785cfdba38620b01a","","","false","NOT_IN_BROMA",""
"Beta Apni Maa Se Kabhi","43799","delivered","6a45cdad85cfdba38620b01d","","","false","NOT_IN_BROMA",""
"Chehra Ye Chand Ki Raat Mein","43797","delivered","6a47e18fb1de8b210ab4d8d5","","","false","NOT_IN_BROMA",""
"Bahon Mein Botal Botal Mein Daru","43795","delivered","6a45cdb785cfdba38620b020","","","false","NOT_IN_BROMA",""
"BIJLI SA DIL","43793","delivered","6a45ce2085cfdba38620b023","","","false","NOT_IN_BROMA",""
"Beta Apni Maa Se","43790","delivered","6a45ce2485cfdba38620b026","","","false","NOT_IN_BROMA",""
"Chale To Kat Hi Jaayega Safar","43789","delivered","6a45ce9285cfdba38620b029","","","false","NOT_IN_BROMA",""
"Bhaiya Lago Hi Bhatar","43787","delivered","6a45ceb985cfdba38620b02c","","","false","NOT_IN_BROMA",""
"Hamen Aur Jeene Ki","43784","delivered","6a45cf1085cfdba38620b031","","","false","NOT_IN_BROMA",""
"Bhatar Kaise Kahabo","43783","delivered","6a45cf7e85cfdba38620b038","","","false","NOT_IN_BROMA",""
"Jabse Tujhko Jaana","43780","delivered","6a45cf8385cfdba38620b03b","","","false","NOT_IN_BROMA",""
"KAANTA LAGA","43779","delivered","6a45d01085cfdba38620b040","","","false","NOT_IN_BROMA",""
"Chahat Ka Ilaka Hai","43776","delivered","6a47e130b1de8b210ab4d8a0","","","false","NOT_IN_BROMA",""
"Bheegi Hui Hai Raat","43775","delivered","6a45d01e85cfdba38620b043","","","false","NOT_IN_BROMA",""
"Kabhi Shaam Dhale","43772","delivered","6a45d07a85cfdba38620b046","","","false","NOT_IN_BROMA",""
"Aaja Sanam","43771","delivered","6a47ddf9b1de8b210ab4d879","","","false","NOT_IN_BROMA",""
"Aap Jo Mere Meet Na Hote","43768","delivered","6a47de5cb1de8b210ab4d88b","","","false","NOT_IN_BROMA",""
"Ae Kaash Kahin Aisa Hota 2.0","43767","delivered","6a47deb6b1de8b210ab4d88e","","","false","NOT_IN_BROMA",""
"Ap Jo Mere Meet Na Hote","43765","delivered","6a47df1ab1de8b210ab4d891","","","false","NOT_IN_BROMA",""
"Barsaat Ke Mausam Mein","43763","delivered","6a47df8cb1de8b210ab4d894","","","false","NOT_IN_BROMA",""
"Beqaraar Karke Humein Yun Na Jaiye","43761","delivered","6a47dfe1b1de8b210ab4d897","","","false","NOT_IN_BROMA",""
"Bhool Na Jana Na Hona Anjaan","43759","delivered","6a47e066b1de8b210ab4d89a","","","false","NOT_IN_BROMA",""
"Chaale To Kaat Hi Jaayenge Safar","43757","delivered","6a47e0d3b1de8b210ab4d89d","","","false","NOT_IN_BROMA",""
"Bheegi Hui Hai","43753","delivered","6a45d0b885cfdba38620b049","","","false","NOT_IN_BROMA",""
"Kisi Din Banoongi Main Raja Ki Rani","43752","delivered","6a45d13e85cfdba38620b04c","","","false","NOT_IN_BROMA",""
"Bhige Na Kajarawa","43748","delivered","6a45d15185cfdba38620b04f","","","false","NOT_IN_BROMA",""
"Bina tohre kaise bitaibe","43747","delivered","6a45d1c385cfdba38620b052","","","false","NOT_IN_BROMA",""
"LEKE PEHLA PEHLA PYAR","43746","delivered","6a45d1d585cfdba38620b055","","","false","NOT_IN_BROMA",""
"Mera Dil Ye Pukare Aaja","43742","delivered","6a45d24f85cfdba38620b058","","","false","NOT_IN_BROMA",""
"Neele Neele Ambar Par","43741","delivered","6a45d2cc85cfdba38620b05b","","","false","NOT_IN_BROMA",""
"O Haseena Zulfon Wali","43740","delivered","6a45d35e85cfdba38620b063","","","false","NOT_IN_BROMA",""
"Bole Mora Kang","43737","delivered","6a45d3ee85cfdba38620b066","","","false","NOT_IN_BROMA",""
"Bole Mora Kangna","43736","delivered","6a45d4a185cfdba38620b069","","","false","NOT_IN_BROMA",""
"Caller Tune","43733","delivered","6a45d51a85cfdba38620b06c","","","false","NOT_IN_BROMA",""
"Milo Na Tumto","43732","delivered","6a45defd85cfdba38620b06f","","","false","NOT_IN_BROMA",""
"Na Na Karte Pyar Hai Main Kar Gayi","43729","delivered","6a45dfac85cfdba38620b072","","","false","NOT_IN_BROMA",""
"Pardesiya Yeh Sach Hai Piya","43728","delivered","6a45e01c85cfdba38620b075","","","false","NOT_IN_BROMA",""
"Phulori Bina Chutney Kaise Bani","43724","delivered","6a45e07385cfdba38620b078","","","false","NOT_IN_BROMA",""
"Tere Bina","43723","delivered","6a45e0cb85cfdba38620b07b","","","false","NOT_IN_BROMA",""
"Teri Do Takiya Di Naukri","43722","delivered","6a45e12f85cfdba38620b07e","","","false","NOT_IN_BROMA",""
"Teri Najar Mein Sapne Hain","43719","delivered","6a45e1c885cfdba38620b081","","","false","NOT_IN_BROMA",""
"Teri Yaadon Ki Chadar Odhe","43717","delivered","6a45e22485cfdba38620b084","","","false","NOT_IN_BROMA",""
"Tune O Rangile Kaisa Jaadu Kiya","43716","delivered","6a45e2cc85cfdba38620b087","","","false","NOT_IN_BROMA",""
"Uska Mat Ban Jana Jogi","43713","cancelled","6a45e3e285cfdba38620b08a","","Release deleted by admin","false","NOT_IN_BROMA",""
"Baharon Phool Barsao Mera Mehboob Aaya Hai","43712","delivered","6a45e76485cfdba38620b08d","","","false","NOT_IN_BROMA",""
"Can Enchanting Dance","43709","failed","6a45e76885cfdba38620b090","","","true","NOT_IN_BROMA","YES"
"Chhor Ke Na Jao Piya","43708","delivered","6a45e7c185cfdba38620b093","","","false","NOT_IN_BROMA",""
"Can Enchanting","43704","delivered","6a45e7df85cfdba38620b096","","","false","NOT_IN_BROMA",""
"Dil Hai Ke Maanta Nahi","43703","delivered","6a45e86685cfdba38620b099","","","false","NOT_IN_BROMA",""
"Haal Kya Hai","43702","delivered","6a45e92d85cfdba38620b09c","","","false","NOT_IN_BROMA",""
"Hum Aise Karenge Pyar Ki Duniya Yaad Kare","43699","delivered","6a45e9a285cfdba38620b09f","","","false","NOT_IN_BROMA",""
"Kagaj Kalam Dawaat La","43698","cancelled","6a45ea2f85cfdba38620b0a2","","Release deleted by admin","false","NOT_IN_BROMA",""
"Maine Pee Hai Ishq Wali","43695","delivered","6a45ea7f85cfdba38620b0a5","","","false","NOT_IN_BROMA",""
"Pardesiya Yeh Sach Hai Piya","43694","delivered","6a45ead885cfdba38620b0a8","","","false","NOT_IN_BROMA",""
"Tu Chanda Main Chandni","43692","delivered","6a45edea85cfdba38620b0ba","","","false","NOT_IN_BROMA",""
"Tu Cheez Badi Hai Mast Mast","43690","delivered","6a45ee5985cfdba38620b0bd","","","false","NOT_IN_BROMA",""
"Pyara ka Andaz","43689","delivered","6a45efc785cfdba38620b0c0","","","false","NOT_IN_BROMA",""
"Chand Ke Paar Le Jaiba","43687","failed","6a45fd9385cfdba38620b0dc","","","true","NOT_IN_BROMA","YES"
"Chand Ke Paar Le","43685","failed","6a45fe3385cfdba38620b0df","","","true","NOT_IN_BROMA","YES"
"Chhauda Chup Chup","43683","delivered","6a45ff9285cfdba38620b0e2","","","false","NOT_IN_BROMA",""
"Chhodh Ke Na Jaa Ooh","43681","delivered","6a46005485cfdba38620b0e5","","","false","NOT_IN_BROMA",""
"Chhouri Dilli Wali Dil Tor Delkai","43674","failed","6a46014285cfdba38620b0e8","","","true","NOT_IN_BROMA","YES"
"Chhouri Dilli Wali Dil Tor","43673","failed","6a46021785cfdba38620b0eb","","","true","NOT_IN_BROMA","YES"
"Chhouri Dilli Wali Dil","43670","failed","6a46029485cfdba38620b0ee","","","true","NOT_IN_BROMA","YES"
"Chhup gaya hoon","43669","failed","6a4603d685cfdba38620b0f1","","","true","NOT_IN_BROMA","YES"
"Chhupa ke rakhalu","43666","failed","6a46048d85cfdba38620b0f4","","","true","NOT_IN_BROMA","YES"
"Chori Chori Dil Tera","43665","failed","6a46052e85cfdba38620b0f7","","","true","NOT_IN_BROMA","YES"
"Chudiya One Beat","43662","failed","6a46065285cfdba38620b0fa","","","true","NOT_IN_BROMA","YES"
"Chunnari Chunnari","43661","failed","6a4606db85cfdba38620b0fd","","","true","NOT_IN_BROMA","YES"
"Chup tha magar aaj","43658","delivered","6a4607b485cfdba38620b100","","","false","NOT_IN_BROMA",""
"Chupke Se Koi Aayega","43657","delivered","6a460bab85cfdba38620b107","","","false","NOT_IN_BROMA",""
"Chura ke le gaya","43654","delivered","6a460c7d85cfdba38620b10a","","","false","NOT_IN_BROMA",""
"Dadhiya Badhiya Lagela","43653","delivered","6a460dd485cfdba38620b10d","","","false","NOT_IN_BROMA",""
"Dadhiya Badhiya","43650","delivered","6a460f4a85cfdba38620b110","","","false","NOT_IN_BROMA",""
"Dahej Me Du NAli Ke","43649","delivered","6a46102385cfdba38620b113","","","false","NOT_IN_BROMA",""
"Dahej Me Du NAli","43647","delivered","6a47990672193f420bd66a47","","","false","NOT_IN_BROMA",""
"Daiya Daiya Daiya Re","43645","delivered","6a47999872193f420bd66a4a","","","false","NOT_IN_BROMA",""
"Daiya Daiya Daiya","43643","delivered","6a479a6f72193f420bd66a4d","","","false","NOT_IN_BROMA",""
"Le To Aaye Ho Hame Sapno Ke Gaon Mein","43641","delivered","6a479b9772193f420bd66a52","","","false","NOT_IN_BROMA",""
"Chudi Maza Na Degi Kangan Maza Na Dega","43639","delivered","6a479c0c72193f420bd66a55","","","false","NOT_IN_BROMA",""
"Dandiye Ke Bahane","43636","failed","6a479c2472193f420bd66a58","","","true","NOT_IN_BROMA","YES"
"Sona Ke Kadar Sonara Jane","43635","delivered","6a479c6572193f420bd66a5b","","","false","NOT_IN_BROMA",""
"Darua Piyal Holau Jaruri","43632","delivered","6a479caa72193f420bd66a5e","","","false","NOT_IN_BROMA",""
"Mere Sathi O","43631","delivered","6a479cc372193f420bd66a61","","","false","NOT_IN_BROMA",""
"Kagaj Kalam Dabat","43628","delivered","6a479d2472193f420bd66a64","","","false","NOT_IN_BROMA",""
"Dekhe sapne chand","43627","delivered","6a479d4a72193f420bd66a67","","","false","NOT_IN_BROMA",""
"Dafli Wale Dafli Baja","43625","delivered","6a479d8a72193f420bd66a6a","","","false","NOT_IN_BROMA",""
"Delhi Dreams","43623","delivered","6a479dd372193f420bd66a6d","","","false","NOT_IN_BROMA",""
"Unse Mili Najar","43621","delivered","6a479dea72193f420bd66a70","","","false","NOT_IN_BROMA",""
"Tere Chehre Mein Wo Jaadu Hai","43619","delivered","6a479e4c72193f420bd66a73","","","false","NOT_IN_BROMA",""
"Delhi Wali","43617","delivered","6a479e7072193f420bd66a76","","","false","NOT_IN_BROMA",""
"Dhaire Bola Ye Koyaliya","43614","delivered","6a479f1972193f420bd66a79","","","false","NOT_IN_BROMA",""
"Dil chura le o chand","43613","delivered","6a479fe772193f420bd66a7c","","","false","NOT_IN_BROMA",""
"Dil Chura Le","43610","delivered","6a47a0f072193f420bd66a7f","","","false","NOT_IN_BROMA",""
"Dil deewana kahin","43609","delivered","6a47a1cd72193f420bd66a82","","","false","NOT_IN_BROMA",""
"Dil Deewana Na Jaane","43607","delivered","6a47ab84b1de8b210ab4d6c4","","","false","NOT_IN_BROMA",""
"Dil Deewana","43605","delivered","6a47ac12b1de8b210ab4d6c7","","","false","NOT_IN_BROMA",""
"Dil Jaane Jigar Tujh Pe","43603","delivered","6a47ace0b1de8b210ab4d6ca","","","false","NOT_IN_BROMA",""
"Dil jaane jigar tujh","43601","delivered","6a47ad5db1de8b210ab4d6cd","","","false","NOT_IN_BROMA",""
"Dil Jane Jigar","43599","delivered","6a47ae0fb1de8b210ab4d6d0","","","false","NOT_IN_BROMA",""
"Dil ka diya hai tujhe","43597","delivered","6a47aebab1de8b210ab4d6d3","","","false","NOT_IN_BROMA",""
"Dil ka har ek raaz","43595","delivered","6a47af5eb1de8b210ab4d6d6","","","false","NOT_IN_BROMA",""
"Dil ka junoon","43593","delivered","6a47b134b1de8b210ab4d6d9","","","false","NOT_IN_BROMA",""
"Dil karta hai bas dekhte","43591","delivered","6a47b206b1de8b210ab4d6dc","","","false","NOT_IN_BROMA",""
"Dil ke afsane likhe","43589","delivered","6a47b28ab1de8b210ab4d6df","","","false","NOT_IN_BROMA",""
"release aws test","","cancelled","6a46591da7d8ca07e5c75621","","","false","-",""
"Pyar Ki Dagar Pe","43679","delivered","6a45ebae85cfdba38620b0ab","","","false","NOT_IN_BROMA",""
"SAIYAN CHURA LE GAYA DIL MERA","43677","delivered","6a45ec1d85cfdba38620b0ae","","","false","NOT_IN_BROMA",""
"Sua Saal Pehle","43583","delivered","6a45ec8585cfdba38620b0b1","","","false","NOT_IN_BROMA",""
"Tera Naam Liya","43581","delivered","6a45ed0385cfdba38620b0b4","","","false","NOT_IN_BROMA",""
"Tera Nam Liya Tujhe Yaad Kiya","43579","delivered","6a45ed7e85cfdba38620b0b7","","","false","NOT_IN_BROMA",""
"Maar Dunga Main","43844","cancelled","6a43b9b463d9e483edd4c633","","","false","NOT_IN_BROMA",""
"Lagi Tumse Man Ki Lagan","43259","cancelled","6a45bcd985cfdba38620afb1","","Release deleted by admin","false","NOT_IN_BROMA",""
"Kise Nu Pasand Chitte Chole","43258","cancelled","6a45be5d85cfdba38620afb4","","Release deleted by admin","false","NOT_IN_BROMA",""
"Main Toota Hoon","43237","cancelled","6a45bb3485cfdba38620afae","","Release deleted by admin","false","NOT_IN_BROMA",""
"test reject 1 july","","cancelled","6a4517a607147aac8e17dc0d","","","false","-",""
"Nazar Chahti Hai","43159","delivered","6a4536e3161d7aa451fcd5e0","","","false","NOT_IN_BROMA",""
"Mujhy Tum Nazar Se","43157","cancelled","6a453989161d7aa451fcd5e3","","Release deleted by admin","false","NOT_IN_BROMA",""
"Deewani Deewani Main Teri","43149","delivered","6a452605161d7aa451fcd5d0","","","false","NOT_IN_BROMA",""
"O Soniya Ishq Hai Tumse","43142","delivered","6a4526af161d7aa451fcd5d3","","","false","NOT_IN_BROMA",""
"Angoor Wali Bagiya","43140","delivered","6a44fb32161d7aa451fcd4dc","","","false","NOT_IN_BROMA",""
"Sajan Mera Uss Paar","43136","delivered","6a44fc20161d7aa451fcd4f1","","","false","NOT_IN_BROMA",""
"Hansta Hua Nurani Chehra","43134","delivered","6a44fc44161d7aa451fcd4f4","","","false","NOT_IN_BROMA",""
"Ankhon Mein Mohab","43132","delivered","6a44fce5161d7aa451fcd4f7","","","false","NOT_IN_BROMA",""
"Is Dil Ko Badnaam Mat Karo","43129","delivered","6a44fcf3161d7aa451fcd4fa","","","false","NOT_IN_BROMA",""
"Jhume Re Manwa Jhume","43127","delivered","6a44fd7d161d7aa451fcd4fd","","","false","NOT_IN_BROMA",""
"Ankhon Mein","43125","delivered","6a44ff23161d7aa451fcd500","","","false","NOT_IN_BROMA",""
"Apni bhi zindagi","43123","delivered","6a450061161d7aa451fcd503","","","false","NOT_IN_BROMA",""
"Aye Dil Aye Dil","43121","failed","6a4501c0161d7aa451fcd506","","","true","NOT_IN_BROMA","YES"
"Aye Dil Aye","43118","delivered","6a450343161d7aa451fcd509","","","false","NOT_IN_BROMA",""
"Aye Meri Natkh","43116","delivered","6a450540161d7aa451fcd50c","","","false","NOT_IN_BROMA",""
"Aye Meri Natkhati Colleg","43114","delivered","6a45069f161d7aa451fcd50f","","","false","NOT_IN_BROMA",""
"Aye Meri Natkhati","43112","delivered","6a450860161d7aa451fcd512","","","false","NOT_IN_BROMA",""
"Baarish Ban Jaana","43110","delivered","6a45099d161d7aa451fcd515","","","false","NOT_IN_BROMA",""
"Baat Kuch Sama","43108","delivered","6a450aae161d7aa451fcd518","","","false","NOT_IN_BROMA",""
"Baat Kuch Samajh","43106","delivered","6a450c4b161d7aa451fcd51b","","","false","NOT_IN_BROMA",""
"Bahut Jatate Ho Chah","43103","delivered","6a450ee9161d7aa451fcd51e","","","false","NOT_IN_BROMA",""
"Bahut Jatate Ho","43101","delivered","6a451009161d7aa451fcd521","","","false","NOT_IN_BROMA",""
"Ae Mere Dil Bata","43051","delivered","6a44ecf1161d7aa451fcd429","","","false","NOT_IN_BROMA",""
"Ae Mere Dost Laut Ke","43049","delivered","6a44ee39161d7aa451fcd42f","","","false","NOT_IN_BROMA",""
"Aisa Deewana","43047","delivered","6a44ef7f161d7aa451fcd432","","","false","NOT_IN_BROMA",""
"Aisa Lagta Hai","43046","delivered","6a44f40d161d7aa451fcd443","","","false","NOT_IN_BROMA",""
"Aisa Lagta Jaise","43034","delivered","6a44f54d161d7aa451fcd449","","","false","NOT_IN_BROMA",""
"Yaar Tera Pyar","43033","delivered","6a44facd161d7aa451fcd4cd","","","false","NOT_IN_BROMA",""
"Akhiya Ke Kajra Jhagra","43031","delivered","6a44f670161d7aa451fcd451","","","false","NOT_IN_BROMA",""
"Akhiya Ke Kajra","43029","delivered","6a44f85b161d7aa451fcd48c","","","false","NOT_IN_BROMA",""
"Ye Aayine Jo Tumhe Kam Pasand Karte Hai ","18296434","failed","6a44f86b161d7aa451fcd48f","","","true","approved",""
"Nepali Hami","18296430","failed","6a44f8f4161d7aa451fcd49a","","","true","approved",""
"Allah Di Kassam","18296426","failed","6a44f9ab161d7aa451fcd4a4","","","true","approved",""
"Bidesh Jane Mayalu","18296422","failed","6a44df2b63d9e483edd4c7e4","","","true","approved",""
"Birata Ko Chino","18296418","failed","6a44dfb363d9e483edd4c7e7","","","true","approved",""
"Chari Udyo Badal Chuna Lai","18296414","failed","6a44e06363d9e483edd4c7ea","","","true","approved",""
